gene_id,gene,product,status,main,sub,path,ecpath,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,Length,organism,protein_id
TX50_RS00405,TX50_RS00405,alpha-D-glucose phosphate-specific phosphoglucomutase,no_significant,09100 Metabolism,09101 Carbohydrate metabolism // 09104 Nucleotide metabolism // 09110 Biosynthesis of other secondary metabolites,00010 Glycolysis / Gluconeogenesis [PATH:ko00010] // 00030 Pentose phosphate pathway [PATH:ko00030] // 00052 Galactose metabolism [PATH:ko00052] // 00500 Starch and sucrose metabolism [PATH:ko00500] // 00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520] // 00230 Purine metabolism [PATH:ko00230] // 00521 Streptomycin biosynthesis [PATH:ko00521],K01835  pgm; phosphoglucomutase [EC:5.4.2.2],458.3475093465067,-1.0141778975788762,0.2036142671265733,-2.5252547615400958,0.011561444281033161,0.054265614422874635,treatment_long.term_vs_ref,1635,MED4,WP_011131714.1
TX50_RS00410,TX50_RS00410,AAA family ATPase,no_significant,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99976 Replication and repair,K07478  ycaJ; putative ATPase,149.4061988287637,-0.2243019020089823,0.1549466545519293,-0,1,1,treatment_long.term_vs_ref,1287,MED4,WP_011131715.1
TX50_RS00415,TX50_RS00415,4'-phosphopantetheinyl transferase superfamily protein,no_significant,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ko00770],"K06133  LYS5, acpT; 4'-phosphopantetheinyl transferase [EC:2.7.8.-]",119.35952563144772,-0.06656150244058816,0.17942226710132378,-0,1,1,treatment_long.term_vs_ref,654,MED4,WP_011131716.1
TX50_RS00420,bcp,thioredoxin-dependent thiol peroxidase,down,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,"K03564  BCP, PRXQ, DOT5; thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]",900.8981453963471,-1.6858975376310528,0.22909107548910357,-5.176533110681819,2.2604695095901366e-7,3.4072442851870835e-6,treatment_long.term_vs_ref,465,MED4,WP_011131717.1
TX50_RS00425,TX50_RS00425,type III pantothenate kinase,no_significant,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ko00770],K03525  coaX; type III pantothenate kinase [EC:2.7.1.33],70.15162894461936,-0.09352529208933867,0.2031365886694699,-0,1,1,treatment_long.term_vs_ref,678,MED4,WP_011131718.1
TX50_RS00430,TX50_RS00430,phosphoadenylyl-sulfate reductase,no_significant,09100 Metabolism,09102 Energy metabolism,00920 Sulfur metabolism [PATH:ko00920],K00390  cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10],334.0327212536648,-0.7858604037172254,0.19462554587893544,-1.4687712367164873,0.1418948481239768,0.4402894314255086,treatment_long.term_vs_ref,720,MED4,WP_011131719.1
TX50_RS00435,TX50_RS00435,FAD-dependent oxidoreductase,no_significant,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130],"K17872  NDC1, ndbB; demethylphylloquinone reductase [EC:1.6.5.12]",96.62546099776264,0.20716097592678479,0.1870896757948763,0,1,1,treatment_long.term_vs_ref,1182,MED4,WP_011131720.1
TX50_RS00440,TX50_RS00440,SLC13 family permease,no_significant,,,,,905.9821218502753,-0.6169835493873596,0.1804461639430433,-0.6483016697671926,0.5167898542647071,1,treatment_long.term_vs_ref,1806,MED4,WP_011131721.1
TX50_RS00445,TX50_RS00445,potassium transporter TrkG,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K03498  trkH, trkG, ktrB, ktrD; trk/ktr system potassium uptake protein",253.9061285390053,0.44068617456640363,0.16103144667165625,0,1,1,treatment_long.term_vs_ref,1401,MED4,WP_011131722.1
TX50_RS00450,TX50_RS00450,TrkA family potassium uptake protein,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K03499  trkA, ktrA, ktrC; trk/ktr system potassium uptake protein",627.5455791537064,0.5201046270013402,0.1520156455124707,0.1322536699006478,0.8947836514568616,1,treatment_long.term_vs_ref,702,MED4,WP_011131723.1
TX50_RS00455,TX50_RS00455,hypothetical protein,up,,,,,1869.954956516622,3.037196946035756,0.22058324691737635,11.502219599596843,1.285660772512758e-30,3.972691787064422e-28,treatment_long.term_vs_ref,306,MED4,WP_011131724.1
TX50_RS00460,TX50_RS00460,hypothetical protein,up,,,,,1202.4830371772778,1.8096606032001081,0.17858453398984167,7.333561165350438,2.2411612415381553e-13,7.554750803294072e-12,treatment_long.term_vs_ref,336,MED4,WP_011131725.1
TX50_RS00465,TX50_RS00465,hypothetical protein,up,,,,,1208.0419011052138,1.4048466292619834,0.22103462209245045,4.093687317833494,4.2456677775444596e-5,4.3181574858314946e-4,treatment_long.term_vs_ref,228,MED4,WP_011131726.1
TX50_RS00475,TX50_RS00475,ATP-binding cassette domain-containing protein,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03012 Translation factors [BR:ko03012],"K06158  ABCF3; ATP-binding cassette, subfamily F, member 3",306.41499156905587,0.7042289270946249,0.1366624719809436,1.4944038706039422,0.13507009052074553,0.4244405895346817,treatment_long.term_vs_ref,1620,MED4,WP_011131727.1
TX50_RS00480,TX50_RS00480,trypsin-like peptidase domain-containing protein,no_significant,,,,,336.9312187499883,-0.4465457690799025,0.17460614756600124,-0,1,1,treatment_long.term_vs_ref,1146,MED4,WP_011131728.1
TX50_RS00485,TX50_RS00485,DUF2973 domain-containing protein,no_significant,,,,,969.8216345239574,0.6473022580555954,0.1619938603109008,0.9093076600118727,0.36318774834974726,0.917370688610942,treatment_long.term_vs_ref,261,MED4,WP_011131729.1
TX50_RS00490,TX50_RS00490,hypothetical protein,no_significant,,,,,1128.0197909501853,0.6854043073193646,0.14464487598542067,1.2817896662862243,0.19991644018411758,0.5800392489849046,treatment_long.term_vs_ref,381,MED4,WP_042115974.1
TX50_RS00495,TX50_RS00495,high light inducible protein,no_significant,,,,,725.7163559395372,0.7772680501848886,0.16564798525724395,1.6738389528511544,0.09416225455831323,0.31857083932684804,treatment_long.term_vs_ref,144,MED4,WP_011131731.1
TX50_RS00500,TX50_RS00500,hypothetical protein,no_significant,,,,,84.87157189941813,0.08867412595283543,0.2526556713277426,0,1,1,treatment_long.term_vs_ref,324,MED4,WP_011131732.1
TX50_RS00505,TX50_RS00505,YihY/virulence factor BrkB family protein,no_significant,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99996 General function prediction only,K07058  K07058; membrane protein,463.40787664122524,0.08996153699721846,0.13902932629206957,0,1,1,treatment_long.term_vs_ref,909,MED4,WP_036930417.1
TX50_RS00510,TX50_RS00510,inositol monophosphatase family protein,no_significant,09100 Metabolism // 09130 Environmental Information Processing,09101 Carbohydrate metabolism // 09110 Biosynthesis of other secondary metabolites // 09132 Signal transduction,00562 Inositol phosphate metabolism [PATH:ko00562] // 00521 Streptomycin biosynthesis [PATH:ko00521] // 04070 Phosphatidylinositol signaling system [PATH:ko04070],"K01092  E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]",218.19464956739787,-0.649000775730117,0.16751948040683498,-0.8894534257643129,0.3737594431158833,0.93768607244499,treatment_long.term_vs_ref,795,MED4,WP_011131734.1
TX50_RS00515,TX50_RS00515,TolC family protein,no_significant,,,,,283.849644159184,0.021715311834941967,0.21466479092687252,0,1,1,treatment_long.term_vs_ref,1428,MED4,WP_011131735.1
TX50_RS00520,TX50_RS00520,TIGR03279 family radical SAM protein,no_significant,,,,,127.99315700761699,0.4247602433049138,0.17913254562742542,0,1,1,treatment_long.term_vs_ref,1410,MED4,WP_011131736.1
TX50_RS00525,TX50_RS00525,DUF3120 domain-containing protein,no_significant,,,,,171.282282752003,0.9606934192044474,0.25692330233604727,1.793116525498631,0.0729542937627732,0.2596108649446862,treatment_long.term_vs_ref,765,MED4,WP_011131737.1
TX50_RS00530,nadB,L-aspartate oxidase,no_significant,09100 Metabolism,09105 Amino acid metabolism // 09108 Metabolism of cofactors and vitamins,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250] // 00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]",K00278  nadB; L-aspartate oxidase [EC:1.4.3.16],388.5043793893813,0.5337567496105011,0.1617810315229595,0.20865703038684397,0.8347159865043662,1,treatment_long.term_vs_ref,1665,MED4,WP_011131738.1
TX50_RS00535,TX50_RS00535,vitamin K epoxide reductase family protein,no_significant,,,,,864.5115428402477,0.4648203281483234,0.13919969749451236,0,1,1,treatment_long.term_vs_ref,933,MED4,WP_011131739.1
TX50_RS00540,rimO,30S ribosomal protein S12 methylthiotransferase RimO,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K14441  rimO; ribosomal protein S12 methylthiotransferase [EC:2.8.4.4],114.87277222499438,0.15720143158967131,0.17644696866206744,0,1,1,treatment_long.term_vs_ref,1362,MED4,WP_011131740.1
TX50_RS00550,TX50_RS00550,DUF4346 domain-containing protein,no_significant,,,,,199.97085053297818,0.33970976239946155,0.17536435980435305,0,1,1,treatment_long.term_vs_ref,384,MED4,WP_011131742.1
TX50_RS00555,TX50_RS00555,GNAT family N-acetyltransferase,no_significant,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K09919  K09919; uncharacterized protein,55.82381267611747,0.5085311931226582,0.24054361117305156,0.035466305178733906,0.9717079140350334,1,treatment_long.term_vs_ref,1152,MED4,WP_011131743.1
TX50_RS00560,TX50_RS00560,dihydrofolate reductase family protein,no_significant,,,,,346.8443322520319,0.0014152649842425387,0.33159731774894774,0,1,1,treatment_long.term_vs_ref,660,MED4,WP_011131744.1
TX50_RS00565,TX50_RS00565,6-carboxytetrahydropterin synthase,no_significant,09100 Metabolism // 09180 Brite Hierarchies,09108 Metabolism of cofactors and vitamins // 09182 Protein families: genetic information processing,00790 Folate biosynthesis [PATH:ko00790] // 03016 Transfer RNA biogenesis [BR:ko03016],"K01737  queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]",2948.44575298399,0.8619876704101178,0.14280811002764998,2.534783706191694,0.011251677507721746,0.05321584209009214,treatment_long.term_vs_ref,924,MED4,WP_011131745.1
TX50_RS00570,TX50_RS00570,shikimate kinase,no_significant,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]","K00891  aroK, aroL; shikimate kinase [EC:2.7.1.71]",118.9248819122517,0.3152894188914828,0.19042376339803277,0,1,1,treatment_long.term_vs_ref,555,MED4,WP_011131746.1
TX50_RS00575,TX50_RS00575,chlororespiratory reduction protein 7,no_significant,,,,,13.45486271590239,-0.5592046375981521,0.44086393411139385,-0.1342923133811911,0.8931714312197592,1,treatment_long.term_vs_ref,255,MED4,WP_011131747.1
TX50_RS00580,TX50_RS00580,hypothetical protein,no_significant,,,,,100.53471135885678,-0.18006603304432525,0.21862560649031731,-0,1,1,treatment_long.term_vs_ref,708,MED4,WP_011131748.1
TX50_RS00585,TX50_RS00585,glutathione S-transferase family protein,no_significant,09100 Metabolism // 09150 Organismal Systems // 09160 Human Diseases // 09180 Brite Hierarchies,09106 Metabolism of other amino acids // 09111 Xenobiotics biodegradation and metabolism // 09149 Aging // 09161 Cancer: overview // 09162 Cancer: specific types // 09166 Cardiovascular disease // 09176 Drug resistance: antineoplastic // 09183 Protein families: signaling and cellular processes,00480 Glutathione metabolism [PATH:ko00480] // 00980 Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980] // 00982 Drug metabolism - cytochrome P450 [PATH:ko00982] // 00983 Drug metabolism - other enzymes [PATH:ko00983] // 04212 Longevity regulating pathway - worm [PATH:ko04212] // 05200 Pathways in cancer [PATH:ko05200] // 05204 Chemical carcinogenesis - DNA adducts [PATH:ko05204] // 05207 Chemical carcinogenesis - receptor activation [PATH:ko05207] // 05208 Chemical carcinogenesis - reactive oxygen species [PATH:ko05208] // 05225 Hepatocellular carcinoma [PATH:ko05225] // 05418 Fluid shear stress and atherosclerosis [PATH:ko05418] // 01524 Platinum drug resistance [PATH:ko01524] // 02000 Transporters [BR:ko02000],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]",179.7175860618531,-0.038094349101046185,0.17187072511287427,-0,1,1,treatment_long.term_vs_ref,723,MED4,WP_011131749.1
TX50_RS00590,rbfA,30S ribosome-binding factor RbfA,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K02834  rbfA; ribosome-binding factor A,66.96042974840502,0.12873195823650493,0.2568608044295497,0,1,1,treatment_long.term_vs_ref,396,MED4,WP_011131751.1
TX50_RS00595,TX50_RS00595,uroporphyrinogen-III synthase,no_significant,,,,,121.6891682863202,0.09063970175086081,0.1717925762211862,0,1,1,treatment_long.term_vs_ref,789,MED4,WP_036930414.1
TX50_RS00600,TX50_RS00600,SRPBCC family protein,up,,,,,393.5356298750564,1.219789338168618,0.14157937381372435,5.08399859936973,3.695706633524738e-7,5.151759472597643e-6,treatment_long.term_vs_ref,468,MED4,WP_011131753.1
TX50_RS00605,zds,"9,9'-di-cis-zeta-carotene desaturase",up,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00906 Carotenoid biosynthesis [PATH:ko00906],"K00514  ZDS, crtQ; zeta-carotene desaturase [EC:1.3.5.6]",1483.3912366346974,1.4416082826743366,0.17770005459963176,5.298863215297447,1.165258853501216e-7,1.8785999255576125e-6,treatment_long.term_vs_ref,1452,MED4,WP_011131754.1
TX50_RS00610,TX50_RS00610,iron-sulfur cluster assembly accessory protein,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K13628  iscA; iron-sulfur cluster assembly protein,842.3013790087226,0.2158333480590501,0.17981310638036205,0,1,1,treatment_long.term_vs_ref,390,MED4,WP_011131755.1
TX50_RS00615,TX50_RS00615,hypothetical protein,no_significant,,,,,684.350454495482,-0.3903910337389191,0.1605591169225202,-0,1,1,treatment_long.term_vs_ref,426,MED4,WP_011131756.1
TX50_RS00620,TX50_RS00620,lipid-A-disaccharide synthase-related protein,no_significant,,,,,95.93564428218735,0.40502899622934374,0.24106157172901674,0,1,1,treatment_long.term_vs_ref,1197,MED4,WP_011131757.1
TX50_RS00625,TX50_RS00625,hypothetical protein,no_significant,,,,,14.707937128926083,0.37120695229141776,0.3210027414351772,0,1,1,treatment_long.term_vs_ref,267,MED4,WP_011131758.1
TX50_RS00630,TX50_RS00630,TIGR01777 family oxidoreductase,no_significant,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07071  K07071; uncharacterized protein,319.5302817228372,0.9001396173893438,0.20090788746719357,1.9916570844172703,0.04640869544457612,0.17777215155835563,treatment_long.term_vs_ref,930,MED4,WP_011131759.1
TX50_RS00635,TX50_RS00635,"NAD(P)H-quinone oxidoreductase subunit O",no_significant,,,,,110.6912009092707,0.44318141462950894,0.26879694885250255,0,1,1,treatment_long.term_vs_ref,240,MED4,WP_011131760.1
TX50_RS00640,TX50_RS00640,DnaJ domain-containing protein,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03110 Chaperones and folding catalysts [BR:ko03110] // 03029 Mitochondrial biogenesis [BR:ko03029],K03686  dnaJ; molecular chaperone DnaJ,52.727368568346066,0.847817140009544,0.3265720131837441,1.065054952562167,0.2868510628637002,0.7597455293561431,treatment_long.term_vs_ref,675,MED4,WP_011131761.1
TX50_RS00645,cysK,cysteine synthase A,up,09100 Metabolism,09102 Energy metabolism // 09105 Amino acid metabolism,00920 Sulfur metabolism [PATH:ko00920] // 00270 Cysteine and methionine metabolism [PATH:ko00270],K01738  cysK; cysteine synthase [EC:2.5.1.47],243.32512770342373,1.3495468659151078,0.23353118813620613,3.6378304443842118,2.7494432286221136e-4,0.002185285386538512,treatment_long.term_vs_ref,966,MED4,WP_011131762.1
TX50_RS00650,TX50_RS00650,hypothetical protein,no_significant,,,,,172.3995946088657,-0.5131919516521094,0.1853229268371675,-0.07118359221522766,0.9432516398028984,1,treatment_long.term_vs_ref,267,MED4,WP_011131763.1
TX50_RS00655,TX50_RS00655,energy-coupling factor ABC transporter ATP-binding protein,no_significant,09130 Environmental Information Processing // 09180 Brite Hierarchies,09131 Membrane transport // 09183 Protein families: signaling and cellular processes,02010 ABC transporters [PATH:ko02010] // 02000 Transporters [BR:ko02000],K16786  ecfA1; energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-],221.3422857921246,-0.6760021204428924,0.14358256813843906,-1.2257903081465653,0.22027759531458543,0.6282994795588329,treatment_long.term_vs_ref,681,MED4,WP_011131764.1
TX50_RS00665,TX50_RS00665,heparin lyase I family protein,no_significant,,,,,191.7501581527409,0.9185511028795793,0.22033128229831123,1.899644474055636,0.057479791641726646,0.21228592371267171,treatment_long.term_vs_ref,969,MED4,WP_036930376.1
TX50_RS00670,TX50_RS00670,hypothetical protein,no_significant,,,,,64.44529595015459,-0.4861067732789921,0.24842666077058456,-0,1,1,treatment_long.term_vs_ref,357,MED4,WP_011131766.1
TX50_RS00675,TX50_RS00675,response regulator transcription factor,up,09130 Environmental Information Processing // 09180 Brite Hierarchies,09132 Signal transduction // 09183 Protein families: signaling and cellular processes,02020 Two-component system [PATH:ko02020] // 02022 Two-component system [BR:ko02022],"K10697  rpaA; two-component system, OmpR family, response regulator RpaA",4751.64164091006,1.1588342673164957,0.14324276371712663,4.599424433178003,4.236598347389046e-6,4.971299579784362e-5,treatment_long.term_vs_ref,753,MED4,WP_011131767.1
